cluster	gene	avg_log2FC	pct.1	pct.2	pct.diff	p_val	p_val_adj
24	SSR3	1.01913408676963	0.821	0.406	0.415	1.04051057365038e-53	2.04741265577185e-49
24	DBI	1.22897232492253	0.906	0.604	0.302	2.97833838664032e-53	5.86047644339216e-49
24	PHB	1.02062957195667	0.83	0.435	0.395	6.31593196505563e-53	1.242785932764e-48
24	LGALS1	1.80285770357541	0.758	0.326	0.432	3.81614814099591e-52	7.50903469703766e-48
24	TRAM1	1.06811830104391	0.865	0.502	0.363	5.84067260880126e-50	1.14926914923382e-45
24	HMGN2	1.13043701334962	0.978	0.848	0.13	1.77209420453213e-27	3.48694976625787e-23
25	FCER1A	3.30157058222362	0.862	0.092	0.77	0	0
25	CLEC10A	2.58401117724118	0.762	0.008	0.754	0	0
25	CD1C	2.44209106657507	0.757	0.013	0.744	0	0
25	NAPSA	2.22274767249007	0.91	0.066	0.844	0	0
25	MNDA	2.18888255326672	0.931	0.078	0.853	0	0
25	CFP	2.15647724608244	0.921	0.105	0.816	0	0
25	LGALS2	2.0655195001317	0.82	0.031	0.789	0	0
25	CTSH	1.88591244693818	0.937	0.101	0.836	0	0
25	IGSF6	1.75203231774082	0.783	0.053	0.73	0	0
25	FGL2	1.63131685406101	0.852	0.064	0.788	0	0
25	PLBD1	1.45108598257746	0.82	0.032	0.788	0	0
25	CLEC4A	1.44971110650288	0.841	0.04	0.801	0	0
25	CD86	1.36410716765847	0.804	0.04	0.764	0	0
25	NCF2	1.3261865732274	0.804	0.056	0.748	0	0
25	IFI30	1.21693123230183	0.767	0.043	0.724	0	0
25	HCK	1.15393859497282	0.82	0.06	0.76	0	0
25	CXCL16	1.12599002645503	0.64	0.033	0.607	0	0
25	TGFBI	1.12099919787763	0.746	0.048	0.698	0	0
25	CD1D	1.03616777712055	0.635	0.019	0.616	0	0
25	SEMA4A	1.02919706514602	0.746	0.065	0.681	7.66210119016522e-305	1.50767165118881e-300
25	FCGR2B	1.11984590097144	0.534	0.032	0.502	5.08101835537727e-302	9.99791981787584e-298
25	LY86	1.54450449086432	0.926	0.106	0.82	3.0895240680303e-284	6.07925650866323e-280
25	ZNF385A	1.44056742933559	0.841	0.093	0.748	4.56954315227756e-283	8.99149006073655e-279
25	CPVL	2.84992036855333	0.937	0.136	0.801	1.17785798107102e-275	2.31767114935345e-271
25	CSTA	1.72313401748474	0.81	0.084	0.726	1.24943840029188e-271	2.45851994025433e-267
25	FCN1	2.10163245251205	0.698	0.06	0.638	4.26807298150926e-271	8.39828720571578e-267
25	MPEG1	1.11669212876416	0.741	0.068	0.673	2.34996004451795e-266	4.62401637959798e-262
25	STX11	1.02031570068536	0.677	0.06	0.617	7.19359327225003e-261	1.41548334818064e-256
25	TYMP	1.37439927914212	0.889	0.103	0.786	9.63584474328445e-259	1.89604517013608e-254
25	ALDH2	1.41869203260466	0.878	0.112	0.766	1.61893688485211e-257	3.1855821083235e-253
25	LYZ	3.35205403990051	1	0.158	0.842	1.90260326645556e-257	3.74375244740461e-253
25	CDKN1A	1.16184067661753	0.661	0.059	0.602	9.15319440634727e-251	1.80107406333695e-246
25	LGALS3	1.41884659878274	0.857	0.101	0.756	6.30212830800739e-238	1.24006978716661e-233
25	CD33	1.26461269278416	0.783	0.096	0.687	1.46515955158609e-237	2.88299444965595e-233
25	RNASE6	1.37212349033109	0.836	0.101	0.735	1.25310928462412e-236	2.46574313935488e-232
25	NR4A1	1.42657988433278	0.751	0.088	0.663	3.14176535663253e-222	6.18205169224583e-218
25	SGK1	1.02207569224739	0.55	0.048	0.502	2.96534133714966e-207	5.83490214910938e-203
25	PLAUR	1.53877124051351	0.772	0.101	0.671	7.0008001949752e-205	1.37754745436527e-200
25	S100A9	1.46692375013712	0.714	0.084	0.63	9.45748619495748e-200	1.86094955858178e-195
25	JAML	1.76739980481866	0.91	0.158	0.752	7.6118769050936e-198	1.49778901861527e-193
25	VCAN	1.36438669942287	0.545	0.05	0.495	3.64748291219011e-192	7.17715212631649e-188
25	HLA-DMB	1.57909345479244	0.931	0.169	0.762	5.06402790868783e-188	9.96448771592505e-184
25	CD36	1.02233955028566	0.672	0.079	0.593	5.33452065195072e-187	1.04967362868434e-182
25	HLA-DQA1	3.53392466995579	0.984	0.247	0.737	5.82251914422832e-187	1.14569709200981e-182
25	CST3	3.9980948174834	1	0.289	0.711	7.73817038114723e-180	1.52263978589834e-175
25	GSN	1.40014265429404	0.899	0.163	0.736	4.33785515973911e-177	8.53559759781865e-173
25	SPI1	1.3591743669838	0.926	0.18	0.746	1.58795262298368e-174	3.124614376245e-170
25	MS4A6A	2.01271448280488	0.534	0.059	0.475	4.70858050782956e-167	9.26507386525622e-163
25	PAK1	1.16703704739713	0.825	0.145	0.68	4.87685205667374e-166	9.59618179191692e-162
25	HLA-DQB1	3.44614981195218	0.989	0.316	0.673	4.67864220287251e-165	9.20616426259224e-161
25	GRN	2.21752448159736	0.984	0.285	0.699	1.44204735313859e-163	2.8375165767708e-159
25	GPR183	1.820124812504	0.878	0.165	0.713	1.39061158866103e-162	2.73630642300831e-158
25	FCGRT	1.62477736134437	0.963	0.243	0.72	3.71822720152709e-153	7.31635566444486e-149
25	PLD4	1.14752488621311	0.815	0.146	0.669	5.51491452242999e-151	1.08516973057855e-146
25	FCER1G	1.99826238434614	0.974	0.225	0.749	6.1421504072554e-151	1.20859093563564e-146
25	CD83	1.01389639215768	0.725	0.117	0.608	1.57663427323304e-138	3.10234325944065e-134
25	HLA-DRB5	3.33001419260448	1	0.478	0.522	1.64831064973074e-136	3.24338086547517e-132
25	HLA-DRA	3.31192251744624	1	0.482	0.518	7.07704349431416e-136	1.3925498483762e-131
25	HLA-DMA	2.16181126914565	0.995	0.397	0.598	1.17521982763801e-132	2.31248005484332e-128
25	HLA-DRB1	3.434472167743	1	0.545	0.455	7.6265682321328e-131	1.50067983103677e-126
25	ANXA2	2.13362238977499	0.974	0.336	0.638	7.33517196183591e-129	1.44334178693045e-124
25	PRCP	1.19837089429787	0.873	0.203	0.67	1.89406914202716e-128	3.72695985076683e-124
25	TNFSF13	1.04807884520126	0.677	0.121	0.556	1.40639914444821e-127	2.76737159653075e-123
25	SAMHD1	1.90608369876412	1	0.365	0.635	8.40812751147493e-127	1.65446725043292e-122
25	HLA-DPA1	3.41246591375249	1	0.593	0.407	1.38581534233754e-126	2.72686884911758e-122
25	HLA-DPB1	3.26180200847236	1	0.614	0.386	5.29491205637356e-124	1.04187984533263e-119
25	LST1	1.24955162190418	0.963	0.28	0.683	2.51846796642336e-122	4.95558941753125e-118
25	CAPG	1.70482631317082	0.921	0.269	0.652	2.86921746203941e-121	5.64575920005495e-117
25	TNFSF13B	1.12310366942126	0.868	0.202	0.666	1.39277028070182e-120	2.74055408133697e-116
25	LGALS1	2.14762698042209	0.979	0.325	0.654	5.62494955457998e-119	1.1068213238547e-114
25	ANXA5	1.6288245475912	0.963	0.341	0.622	3.89743143991819e-117	7.66897584432702e-113
25	RGS2	1.04556167464013	0.783	0.161	0.622	4.04188803812182e-114	7.95322309261231e-110
25	C1orf162	1.76542235910264	0.979	0.385	0.594	5.68132452193418e-113	1.11791422618099e-108
25	CD74	2.84571706067779	1	0.898	0.102	1.50610379064873e-110	2.96356042885951e-106
25	CCDC88A	1.06830616444404	0.862	0.227	0.635	3.12713458888223e-106	6.15326273054355e-102
25	VIM	2.10066416929167	1	0.885	0.115	6.84652759509922e-106	1.34719123488767e-101
25	S100A10	2.22625391915165	0.995	0.642	0.353	4.41358424089079e-105	8.6846097108008e-101
25	ACTB	1.43084261175116	1	1	0	4.99341080489525e-102	9.82553444079238e-98
25	CASP1	1.26601518397942	0.878	0.248	0.63	1.21630163258851e-99	2.39331672244442e-95
25	TYROBP	1.68011568770986	0.942	0.29	0.652	3.51769257474969e-99	6.92176367933496e-95
25	S100A11	1.524454618922	0.979	0.407	0.572	8.02633736200797e-97	1.57934240272231e-92
25	FTH1	1.52785548280035	1	0.995	0.005	8.24288863245317e-97	1.62195319620781e-92
25	GLIPR1	1.28343999892604	0.974	0.362	0.612	2.14234443302853e-94	4.21549114087024e-90
25	RNH1	1.3989831015306	0.968	0.401	0.567	6.14986581684802e-94	1.21010909678118e-89
25	PPT1	1.29313171475802	0.942	0.367	0.575	1.08838706809291e-90	2.14161923388642e-86
25	AIF1	1.27746870715528	1	0.405	0.595	1.2052850163048e-88	2.37163932658296e-84
25	IRF8	1.09256140757981	0.64	0.127	0.513	2.74749941577015e-87	5.40625460041093e-83
25	TIMP1	1.29962706164027	0.91	0.338	0.572	4.19257591787953e-86	8.24973163361154e-82
25	CTSS	1.27543041002472	0.968	0.427	0.541	9.48467687457571e-86	1.86629986861026e-81
25	PSAP	1.4545435021787	0.989	0.665	0.324	1.00360793646834e-85	1.97479933658875e-81
25	LSP1	1.33596059067032	0.995	0.816	0.179	2.210921425683e-85	4.35043008931644e-81
25	BID	1.00331632185234	0.831	0.251	0.58	1.47885445476265e-84	2.90994191063646e-80
25	SYNGR2	1.28399895941832	0.984	0.493	0.491	3.52935954212656e-82	6.94472077104244e-78
25	ARPC3	1.00018445167678	1	0.917	0.083	9.88097433634385e-81	1.94427932016238e-76
25	AP2S1	1.16129764066985	0.979	0.488	0.491	1.16541021036924e-80	2.29317767094355e-76
25	SAT1	1.37613030366843	0.979	0.537	0.442	6.76468206922174e-80	1.33108649076076e-75
25	FOS	1.93916117234728	0.974	0.616	0.358	3.19729962440353e-79	6.29132647093882e-75
25	MAP3K8	1.34294300046564	0.873	0.293	0.58	5.81786294462933e-79	1.14478089161471e-74
25	RNF130	1.01973290391349	0.852	0.271	0.581	2.82744915238544e-78	5.56357169714883e-74
25	GABARAP	1.16166639529621	1	0.817	0.183	5.47628303756356e-77	1.07756821330138e-72
25	PYCARD	1.10549513805233	0.984	0.428	0.556	1.21366160867192e-73	2.38812194738373e-69
25	GSTP1	1.28406174551993	1	0.694	0.306	3.96807064299894e-73	7.80797260422901e-69
25	CSTB	1.13958926221292	0.974	0.539	0.435	5.97581823296277e-70	1.17586175370008e-65
25	SRGN	1.33754901944203	1	0.797	0.203	1.87870643314696e-69	3.69673064850328e-65
25	S100A6	1.54431850124331	0.995	0.814	0.181	7.89162318498954e-69	1.55283469411039e-64
25	ANXA1	1.47343161575713	0.984	0.702	0.282	3.45357415777863e-66	6.79559787026102e-62
25	RILPL2	1.00941151432655	0.884	0.342	0.542	9.12556795005312e-66	1.79563800553195e-61
25	MCL1	1.07686322093094	0.921	0.389	0.532	1.10769855532772e-65	2.17961844731836e-61
25	AREG	1.50686286664982	0.762	0.269	0.493	2.00673636726587e-57	3.94865514986905e-53
25	LMNA	1.15924892543939	0.513	0.129	0.384	3.03203483295769e-57	5.96613494081084e-53
25	TSPO	1.13605874930298	0.968	0.639	0.329	2.56615277094126e-51	5.04941880738111e-47
25	HLA-DQA2	1.77663080773791	0.429	0.113	0.316	9.68417520943666e-49	1.90555515596085e-44
25	ZFP36	1.07997730979466	0.968	0.68	0.288	1.68772048547367e-48	3.32092759926653e-44
25	S100A4	1.22906407647178	0.947	0.813	0.134	9.5055080978507e-47	1.87039882841408e-42
7	S100A8	7.11168428835428	0.984	0.036	0.948	0	0
7	S100A9	6.2301817443512	0.984	0.042	0.942	0	0
7	LYZ	4.89889730717594	0.99	0.122	0.868	0	0
7	FCN1	4.17540723399184	0.945	0.02	0.925	0	0
7	S100A12	3.85638610356515	0.791	0.007	0.784	0	0
7	VCAN	3.68695385331064	0.89	0.011	0.879	0	0
7	CD14	3.36985754223343	0.848	0.008	0.84	0	0
7	SAT1	3.3291524714122	0.958	0.518	0.44	0	0
7	CST3	3.22898074163246	0.974	0.259	0.715	0	0
7	TYROBP	3.18592892246504	0.985	0.259	0.726	0	0
7	S100A6	3.06852113589504	0.996	0.806	0.19	0	0
7	DUSP1	2.94975368262396	0.933	0.315	0.618	0	0
7	S100A11	2.87938096140667	0.969	0.382	0.587	0	0
7	MNDA	2.82922364943064	0.832	0.045	0.787	0	0
7	PLAUR	2.76715562615504	0.728	0.074	0.654	0	0
7	SERPINA1	2.71776213934392	0.795	0.023	0.772	0	0
7	CSTA	2.71441922055374	0.833	0.051	0.782	0	0
7	CTSS	2.6806991111267	0.912	0.406	0.506	0	0
7	LGALS1	2.67614255150072	0.954	0.298	0.656	0	0
7	MS4A6A	2.67515890617039	0.794	0.025	0.769	0	0
7	FTL	2.58049414985837	1	0.992	0.00800000000000001	0	0
7	NEAT1	2.55519553947573	0.949	0.534	0.415	0	0
7	FCER1G	2.55355643193964	0.946	0.194	0.752	0	0
7	AIF1	2.52404599947628	0.966	0.38	0.586	0	0
7	G0S2	2.51746809455535	0.399	0.016	0.383	0	0
7	S100A10	2.51328748341419	0.983	0.627	0.356	0	0
7	NAMPT	2.4445670044459	0.757	0.172	0.585	0	0
7	LGALS3	2.41520399241651	0.762	0.073	0.689	0	0
7	TYMP	2.40577855755845	0.762	0.074	0.688	0	0
7	FOS	2.35505084144685	0.977	0.6	0.377	0	0
7	ATP2B1-AS1	2.32067856246678	0.741	0.158	0.583	0	0
7	CD68	2.31528792202164	0.761	0.067	0.694	0	0
7	FTH1	2.30003327477121	0.999	0.994	0.005	0	0
7	TSPO	2.29778622088614	0.956	0.625	0.331	0	0
7	COTL1	2.2673254005983	0.795	0.111	0.684	0	0
7	LST1	2.2615336280512	0.895	0.253	0.642	0	0
7	LGALS2	2.23528166196507	0.55	0.009	0.541	0	0
7	GRN	2.22960048206421	0.811	0.263	0.548	0	0
7	S100A4	2.22019185873456	0.998	0.804	0.194	0	0
7	PSAP	2.19336315713252	0.935	0.653	0.282	0	0
7	CFP	2.17480366361546	0.71	0.079	0.631	0	0
7	SLC11A1	2.17312749144599	0.661	0.041	0.62	0	0
7	STXBP2	2.14411508443097	0.714	0.133	0.581	0	0
7	RGS2	2.12833305210332	0.659	0.14	0.519	0	0
7	CXCL8	2.06600342792423	0.343	0.015	0.328	0	0
7	FPR1	2.05162094003976	0.614	0.013	0.601	0	0
7	MCL1	2.01039886120933	0.855	0.369	0.486	0	0
7	CFD	1.99168652422596	0.722	0.09	0.632	0	0
7	CYBB	1.98514253095148	0.678	0.065	0.613	0	0
7	C5AR1	1.96923801463029	0.563	0.014	0.549	0	0
7	FGL2	1.95887868686484	0.6	0.042	0.558	0	0
7	CLEC7A	1.94801947776758	0.595	0.019	0.576	0	0
7	TMEM176B	1.94467898942089	0.5	0.007	0.493	0	0
7	IGSF6	1.919110126092	0.613	0.029	0.584	0	0
7	NCF2	1.90432631136415	0.628	0.032	0.596	0	0
7	CSF3R	1.87574996422536	0.695	0.165	0.53	0	0
7	TIMP1	1.86865921937556	0.805	0.318	0.487	0	0
7	NFKBIA	1.84636282233606	0.681	0.298	0.383	0	0
7	FCGRT	1.83311459609851	0.734	0.222	0.512	0	0
7	LILRA5	1.7813039952615	0.564	0.019	0.545	0	0
7	PLBD1	1.74091890383391	0.498	0.013	0.485	0	0
7	CD36	1.73075330387347	0.564	0.058	0.506	0	0
7	NPC2	1.7112150073146	0.804	0.441	0.363	0	0
7	CTSD	1.7107510474403	0.572	0.099	0.473	0	0
7	SRGN	1.69885732181773	0.981	0.789	0.192	0	0
7	SGK1	1.69736808315593	0.458	0.031	0.427	0	0
7	KLF6	1.68914161541403	0.928	0.635	0.293	0	0
7	CPVL	1.6854845964633	0.544	0.12	0.424	0	0
7	HLA-DRB1	1.68382639374143	0.919	0.529	0.39	0	0
7	APLP2	1.67047478128794	0.764	0.334	0.43	0	0
7	PYCARD	1.66952212422022	0.824	0.412	0.412	0	0
7	NCF1	1.66902417684796	0.687	0.221	0.466	0	0
7	FOSB	1.66555650951857	0.691	0.278	0.413	0	0
7	DUSP6	1.66225534131007	0.451	0.084	0.367	0	0
7	MPEG1	1.6524017075997	0.56	0.048	0.512	0	0
7	IFI30	1.6483181130596	0.524	0.024	0.5	0	0
7	CEBPD	1.64637047718191	0.492	0.032	0.46	0	0
7	JUND	1.64526814117509	0.686	0.267	0.419	0	0
7	KLF4	1.62813880730449	0.51	0.033	0.477	0	0
7	LILRB2	1.6184999312507	0.569	0.046	0.523	0	0
7	HLA-DRB5	1.60860946791994	0.863	0.462	0.401	0	0
7	APOBEC3A	1.6024233612681	0.34	0.006	0.334	0	0
7	TNFAIP2	1.60134921533768	0.486	0.017	0.469	0	0
7	RBP7	1.59622429174762	0.414	0.004	0.41	0	0
7	TNFSF13B	1.58407605055881	0.634	0.185	0.449	0	0
7	CDA	1.5838062678034	0.464	0.009	0.455	0	0
7	ANXA2	1.57387054531831	0.767	0.318	0.449	0	0
7	CAPG	1.55042935875242	0.66	0.253	0.407	0	0
7	TREM1	1.54899487682643	0.469	0.017	0.452	0	0
7	PILRA	1.54221713101249	0.503	0.023	0.48	0	0
7	TKT	1.53564047043555	0.902	0.541	0.361	0	0
7	PTPRE	1.50193638787033	0.625	0.185	0.44	0	0
7	ANXA5	1.49922202445214	0.721	0.326	0.395	0	0
7	CTSB	1.49839641844776	0.682	0.291	0.391	0	0
7	RETN	1.49734354485524	0.264	0.009	0.255	0	0
7	ASAH1	1.49723367020749	0.737	0.39	0.347	0	0
7	GABARAP	1.49519242384341	0.955	0.812	0.143	0	0
7	ATP6V0B	1.47903054078179	0.842	0.512	0.33	0	0
7	SLC7A7	1.47391665650813	0.488	0.03	0.458	0	0
7	VIM	1.47329253850025	0.994	0.88	0.114	0	0
7	GNAI2	1.47165572285383	0.677	0.262	0.415	0	0
7	CTSH	1.44326074301965	0.555	0.083	0.472	0	0
7	FGR	1.43654778645313	0.667	0.151	0.516	0	0
7	NR4A1	1.43162170573848	0.399	0.076	0.323	0	0
7	VSIR	1.42544405095751	0.781	0.406	0.375	0	0
7	LY86	1.41217426720496	0.554	0.089	0.465	0	0
7	CDKN1A	1.40964435106039	0.392	0.046	0.346	0	0
7	AC020916.1	1.39268099035636	0.415	0.111	0.304	0	0
7	THBS1	1.38826733125824	0.276	0.008	0.268	0	0
7	ZFP36	1.38178654498031	0.931	0.669	0.262	0	0
7	MAFB	1.37610857339932	0.312	0.007	0.305	0	0
7	CD300E	1.37368077433835	0.393	0.009	0.384	0	0
7	BCL2A1	1.36938806912423	0.471	0.137	0.334	0	0
7	BLVRB	1.36374164168696	0.658	0.195	0.463	0	0
7	CARD16	1.34405494316918	0.691	0.324	0.367	0	0
7	AC020656.1	1.34313634763315	0.377	0.016	0.361	0	0
7	TGFBI	1.33404740806252	0.441	0.032	0.409	0	0
7	AGTRAP	1.32390417724269	0.668	0.273	0.395	0	0
7	OAZ1	1.32262201064673	0.981	0.923	0.0579999999999999	0	0
7	JAML	1.3202664554664	0.534	0.143	0.391	0	0
7	LRP1	1.30944771129873	0.425	0.014	0.411	0	0
7	HCK	1.30888768566757	0.479	0.044	0.435	0	0
7	C19orf38	1.30585572813949	0.467	0.08	0.387	0	0
7	AP2S1	1.30529107304576	0.783	0.476	0.307	0	0
7	TNFRSF1B	1.29869997267812	0.544	0.127	0.417	0	0
7	SPI1	1.29595770523925	0.534	0.167	0.367	0	0
7	EMP3	1.28985702264489	0.95	0.733	0.217	0	0
7	RHOB	1.27595385182223	0.399	0.079	0.32	0	0
7	THEMIS2	1.27456120600201	0.544	0.149	0.395	0	0
7	AP1S2	1.27432443694603	0.478	0.122	0.356	0	0
7	TMEM176A	1.25216343774087	0.327	0.004	0.323	0	0
7	NUP214	1.25191840024119	0.498	0.174	0.324	0	0
7	FMNL1	1.24245152268818	0.516	0.153	0.363	0	0
7	CLEC12A	1.23498344201346	0.419	0.064	0.355	0	0
7	ASGR1	1.22776023379465	0.407	0.04	0.367	0	0
7	C1orf162	1.22735259728572	0.723	0.372	0.351	0	0
7	ZNF385A	1.22637730313029	0.44	0.08	0.36	0	0
7	RAB11FIP1	1.22167517600643	0.454	0.131	0.323	0	0
7	CLEC4E	1.21312609770554	0.35	0.001	0.349	0	0
7	ALDH2	1.20428704329134	0.428	0.101	0.327	0	0
7	LILRB3	1.19312609787998	0.386	0.011	0.375	0	0
7	MS4A7	1.18649129764644	0.398	0.043	0.355	0	0
7	DMXL2	1.17868689701147	0.363	0.031	0.332	0	0
7	TALDO1	1.1656239582699	0.857	0.552	0.305	0	0
7	FOSL2	1.15037066951198	0.461	0.134	0.327	0	0
7	GSTP1	1.15035369959731	0.938	0.683	0.255	0	0
7	LILRA2	1.14972114210208	0.416	0.065	0.351	0	0
7	NAIP	1.1353476848274	0.398	0.071	0.327	0	0
7	NLRP3	1.12209973632089	0.347	0.05	0.297	0	0
7	CTSZ	1.12107889924439	0.388	0.049	0.339	0	0
7	STX11	1.11552849922386	0.373	0.048	0.325	0	0
7	CLEC4A	1.09694721080264	0.365	0.028	0.337	0	0
7	RAB31	1.09449614956128	0.376	0.039	0.337	0	0
7	SH3BGRL3	1.08619692863856	0.994	0.962	0.032	0	0
7	ATP5F1E	1.05371833513734	0.986	0.945	0.041	0	0
7	ODF3B	1.04844307634422	0.34	0.046	0.294	0	0
7	HBEGF	1.03655950533319	0.295	0.018	0.277	0	0
7	SMIM25	1.03576649580971	0.339	0.013	0.326	0	0
7	PTAFR	1.03518353867927	0.325	0.016	0.309	0	0
7	CD86	1.02648059065998	0.351	0.029	0.322	0	0
7	CES1	1.01903411005072	0.287	0.021	0.266	0	0
7	TMSB10	1.01596638478542	0.999	0.997	0.002	0	0
7	PLXDC2	1.01515286488461	0.375	0.097	0.278	0	0
7	LRRK2	1.00977360812405	0.299	0.017	0.282	0	0
7	STAB1	1.00374443614811	0.3	0.01	0.29	0	0
7	HLA-DRA	1.06892967475021	0.9	0.464	0.436	1.31851718554124e-306	2.59444626598951e-302
7	ADA2	1.08070492330183	0.485	0.156	0.329	9.10874031226435e-304	1.79232683124426e-299
7	PER1	1.26687138504051	0.51	0.188	0.322	1.6990740468902e-294	3.34326800206585e-290
7	ZYX	1.0736966171661	0.446	0.142	0.304	6.21501720676775e-293	1.22292893577569e-288
7	LAMTOR4	1.09525222937068	0.84	0.652	0.188	4.11744195079279e-290	8.10189052657497e-286
7	PRAM1	1.06127991505955	0.422	0.131	0.291	2.17889786041576e-287	4.2874173199401e-283
7	MYO1F	1.10832684860735	0.62	0.257	0.363	7.58497228928757e-286	1.49249499736312e-281
7	RNF130	1.15214667212507	0.594	0.258	0.336	3.12155755408684e-283	6.14228879917668e-279
7	MXD1	1.07111558298347	0.401	0.123	0.278	2.44740803216597e-276	4.81576478489299e-272
7	ZFAND5	1.15298902298422	0.46	0.16	0.3	4.11608273446254e-275	8.09921599660193e-271
7	NINJ1	1.15298610699321	0.486	0.177	0.309	1.63862005640863e-266	3.22431268499527e-262
7	ANXA1	1.10643105773059	0.913	0.694	0.219	2.72336040856651e-266	5.35875627593633e-262
7	SAMHD1	1.02833730066406	0.709	0.351	0.358	4.44824492311475e-255	8.7528115352129e-251
7	MIDN	1.01414054256333	0.387	0.116	0.271	5.45796633073142e-255	1.07396403489802e-250
7	CD83	1.01601821870978	0.375	0.108	0.267	5.63262551332169e-249	1.10833172225631e-244
7	PGD	1.18444307518712	0.64	0.36	0.28	5.65539402229239e-236	1.11281188176647e-231
7	RNASE2	1.09092858891388	0.33	0.089	0.241	5.52889761457446e-229	1.08792118361982e-224
7	RILPL2	1.15712755692417	0.603	0.332	0.271	3.82190980276763e-218	7.52037191890586e-214
7	ARRB2	1.02916092489912	0.718	0.465	0.253	1.07749310682294e-216	2.12018318629549e-212
7	TCIRG1	1.02990423916651	0.594	0.286	0.308	5.92269196695647e-216	1.16540809833802e-211
7	MYADM	1.15180975579373	0.634	0.357	0.277	2.16099926702081e-201	4.25219825771684e-197
7	SLC2A3	1.07312897186874	0.658	0.341	0.317	3.74780395269598e-201	7.37455383771988e-197
7	ATP6V0D1	1.03913436065801	0.544	0.274	0.27	2.80987425876749e-198	5.52898957897678e-194
7	AHNAK	1.01922854595171	0.775	0.496	0.279	3.82596035244838e-197	7.52834218551268e-193
7	IER2	1.07343468250583	0.839	0.65	0.189	4.39064603345799e-193	8.63947420003528e-189
7	HLA-DMA	1.01763230125679	0.655	0.388	0.267	2.6267693281832e-185	5.16869400706607e-181
7	TBXAS1	1.00330138218193	0.423	0.186	0.237	7.53105150568201e-175	1.48188500477305e-170
7	IL1B	1.52123723998086	0.324	0.123	0.201	3.72860214623905e-155	7.33677044315457e-151
7	HIF1A	1.00362345694894	0.565	0.345	0.22	3.06781261390321e-142	6.03653488037735e-138
7	GLUL	1.00824836730824	0.621	0.392	0.229	1.89703776010414e-141	3.73280120055692e-137
21	SERPINA1	4.43758894032984	0.992	0.049	0.943	0	0
21	LST1	4.36356508464325	1	0.275	0.725	0	0
21	FCER1G	3.67264504478062	1	0.221	0.779	0	0
21	FCGR3A	3.54738792274536	0.997	0.125	0.872	0	0
21	C5AR1	3.45747858852874	0.952	0.029	0.923	0	0
21	LILRB2	3.45199229782217	0.987	0.06	0.927	0	0
21	CD68	3.30813852419889	0.992	0.09	0.902	0	0
21	MS4A7	3.28950348155903	0.959	0.05	0.909	0	0
21	SMIM25	3.26032572708452	0.967	0.018	0.949	0	0
21	AIF1	3.23950623764863	1	0.401	0.599	0	0
21	CST3	2.91874574139614	0.997	0.285	0.712	0	0
21	TYROBP	2.91223231765369	1	0.285	0.715	0	0
21	HMOX1	2.89489638039743	0.883	0.029	0.854	0	0
21	PILRA	2.87864754594464	0.931	0.035	0.896	0	0
21	VMO1	2.80197516733367	0.601	0.001	0.6	0	0
21	PECAM1	2.76417525526312	0.952	0.28	0.672	0	0
21	CFD	2.76413886997481	0.957	0.11	0.847	0	0
21	LILRA5	2.75634936584477	0.916	0.035	0.881	0	0
21	LYPD2	2.75271698134138	0.443	0	0.443	0	0
21	STXBP2	2.69368416781936	0.931	0.152	0.779	0	0
21	CXCL16	2.58323380262699	0.852	0.027	0.825	0	0
21	HCK	2.54131105171839	0.903	0.055	0.848	0	0
21	CSF1R	2.53612907026244	0.868	0.041	0.827	0	0
21	LRRC25	2.47754337840469	0.911	0.03	0.881	0	0
21	TYMP	2.47110066526743	0.952	0.097	0.855	0	0
21	WARS	2.40342607686667	0.903	0.169	0.734	0	0
21	NAMPT	2.17291865088908	0.916	0.192	0.724	0	0
21	SLC11A1	2.16337410864398	0.873	0.061	0.812	0	0
21	BCL2A1	2.14866892767986	0.88	0.144	0.736	0	0
21	CFP	2.12819594083679	0.852	0.1	0.752	0	0
21	NR4A1	2.1267958958164	0.789	0.083	0.706	0	0
21	COTL1	2.1093875072818	0.906	0.134	0.772	0	0
21	LILRB1	2.09059079096398	0.824	0.068	0.756	0	0
21	IFI30	2.08063852022532	0.822	0.038	0.784	0	0
21	TNFRSF1B	2.0766996691582	0.898	0.138	0.76	0	0
21	SPI1	2.05280490232312	0.863	0.176	0.687	0	0
21	LGALS3	2.04983693653811	0.883	0.096	0.787	0	0
21	FCN1	2.01989415025858	0.588	0.057	0.531	0	0
21	TCF7L2	1.95333676768421	0.761	0.072	0.689	0	0
21	SIGLEC10	1.95310007173435	0.763	0.04	0.723	0	0
21	CLEC7A	1.94761305486378	0.837	0.037	0.8	0	0
21	SLC7A7	1.94340500493912	0.807	0.043	0.764	0	0
21	FGL2	1.92638883197177	0.83	0.06	0.77	0	0
21	PLAUR	1.91656485279596	0.804	0.097	0.707	0	0
21	FGR	1.9098493272243	0.916	0.166	0.75	0	0
21	C19orf38	1.85716189402773	0.84	0.09	0.75	0	0
21	G0S2	1.84505262726027	0.438	0.03	0.408	0	0
21	CKB	1.8235455850207	0.583	0.034	0.549	0	0
21	NCF2	1.81840997391996	0.768	0.052	0.716	0	0
21	LILRA1	1.78452827847678	0.73	0.02	0.71	0	0
21	CYBB	1.75435644035195	0.776	0.086	0.69	0	0
21	OAS1	1.72741880833827	0.72	0.066	0.654	0	0
